,station_name,poi_name,latitude,longitude,address,distance_m,category
1814,23rd & Chestnut,Monde Market,39.951885,-75.175705,"100 S 21st St (Chestnut), Philadelphia, PA 19103",198,Deli
1815,23rd & Chestnut,Trader Joe's,39.954515477766584,-75.17600124570828,"2121 Market St (at 22nd St), Philadelphia, PA 19103",253,Grocery Store
1816,23rd & Chestnut,Schuylkill River Trail,39.95146132047037,-75.18069801704061,"25th & Locust, Philadelphia, PA 19103",282,Hiking Trail
1817,23rd & Chestnut,Vic Sushi Bar,39.95147676145491,-75.17494806114004,"2035 Sansom St, Philadelphia, PA 19103",277,Sushi Restaurant
1818,23rd & Chestnut,Primo Hoagies,39.95236267887941,-75.17501771450043,"2043 Chestnut St (btwn 20th & 21st), Philadelphia, PA 19103",238,Sandwich Spot
1819,23rd & Chestnut,JJ Thai Cuisine,39.95207282040172,-75.17473535565695,"2028 Chestnut St, Philadelphia, PA 19103",269,Thai Restaurant
1820,Water & Mifflin,Starbucks,39.923910258106794,-75.14591009783089,"1 Mifflin St, Philadelphia, PA 19148",96,Coffee Shop
1821,Water & Mifflin,Target,39.923944371841756,-75.14600728053546,"1 Mifflin St (btwn Swanson & Water St.), Philadelphia, PA 19148",89,Big Box Store
1822,Water & Mifflin,Edward O'Malley Athletic Association,39.925194845467196,-75.14881716385352,"144 Moore St, Philadelphia, PA 19148",226,Sports Club
1823,Water & Mifflin,ACME Markets,39.923255193931325,-75.14495519480819,"29 Snyder Ave, Philadelphia, PA 19148",181,Supermarket
1824,Water & Mifflin,John's Roast Pork,39.921078509114814,-75.14501836030328,"14 Snyder Ave (at Weccacoe Ave), Philadelphia, PA 19148",337,Sandwich Spot
1825,Water & Mifflin,PA Wine & Spirits,39.921811753960995,-75.14387660456576,"1940 S Columbus Blvd, Philadelphia, PA 19148",339,Liquor Store
1826,Water & Mifflin,Dunkin',39.92175105102591,-75.14728411304445,"20 Mifflin St, Philadelphia, PA 19148",217,Donut Shop
1827,Water & Mifflin,Wawa,39.926536,-75.14536,"1602 S Delaware Ave (at E Morris St), Philadelphia, PA 19148",345,Convenience Store
1828,Water & Mifflin,Uncle Oogies,39.92100299344467,-75.1465740654686,"36 Snyder Ave (Snyder), Philadelphia, PA 19148",301,Pizzeria
1829,Water & Mifflin,Carter's,39.92256681353702,-75.14478258157055,"21 Snyder Ave, Space SNE-2, Philadelphia, PA 19148",227,Children's Clothing Store
1830,6th & Chestnut,Washington Square,39.94713786810694,-75.15229940414429,"210 W Washington Sq (btwn Locust & Walnut St), Philadelphia, PA 19106",219,Park
1831,6th & Chestnut,The Center For Growth / Therapy in Philadelphia,39.946498842309815,-75.15094554216923,"233 S 6th St Ste C33, Philadelphia, PA 19106",259,Mental Health Clinic
1832,6th & Chestnut,Talula's Garden,39.94714094280398,-75.15347877070249,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",284,New American Restaurant
1833,6th & Chestnut,Walnut Street Theatre,39.94855258990082,-75.15550363504042,"825 Walnut St (at S 9th St), Philadelphia, PA 19107",387,Theater
1834,6th & Chestnut,Di Bruno Bros,39.94914816317275,-75.15558693716994,"834 Chestnut St (9th & Sansom Sts.), Philadelphia, PA 19107",394,Gourmet Store
1835,6th & Chestnut,Lantern Theater Company,39.950837809977145,-75.15642443923339,"923 Ludlow St, Philadelphia, PA 19107",515,Theater
1836,6th & Chestnut,Sweetgreen,39.94832076167723,-75.15701806486913,"924 Walnut St (at 10th St), Philadelphia, PA 19107",518,Salad Restaurant
1837,6th & Chestnut,Landmark Ritz Five,39.946776574831354,-75.1451368878758,"214 Walnut St (btw 2nd & 3rd), Philadelphia, PA 19106",546,Indie Movie Theater
1838,6th & Chestnut,Zahav,39.946336958922934,-75.14506448469714,"237 Saint James Pl (at Dock St), Philadelphia, PA 19106",574,Israeli Restaurant
1839,6th & Chestnut,SEPHORA,39.9516327,-75.15574509999999,"901 Market St Unit 1155, Philadelphia, PA 19107",512,Cosmetics Store
1840,13th & Montgomery,BurgerFi,39.979701,-75.155148,"1755 N 13th St, Philadelphia, PA 19122",39,Burger Joint
1841,13th & Montgomery,Chick-fil-A,39.97920011096698,-75.15499234199524,"1755 N 13th St, Philadelphia, PA 19122",96,Fast Food Restaurant
1842,13th & Montgomery,Eppy's,39.980165600437196,-75.1558849529399,"1299 Montgomery ave (13th Street), Philadelphia, PA 19122",58,Food Truck
1843,13th & Montgomery,The Bagel Hut,39.97994227789161,-75.15631679867906,"Montgomery Ave (at Liacouras Walk), Philadelphia, PA 19122",94,Bagel Shop
1844,13th & Montgomery,Saladworks,39.9794272,-75.1550024,"1755 N 13th St, Philadelphia, PA 19122",71,Salad Restaurant
1845,13th & Montgomery,Fame's Famous Pizza,39.98079599252834,-75.15334356689348,"1835 N 12th St, Philadelphia, PA 19122",180,Pizzeria
1846,13th & Montgomery,Chipotle Mexican Grill,39.97941177238066,-75.15316936775942,"1100 W Montgomery Ave (at N 11th St), Philadelphia, PA 19122",188,Mexican Restaurant
1847,13th & Montgomery,Blaze Pizza,39.97941499650113,-75.15308352353237,"1100 W Montgomery Ave, Philadelphia, PA 19122",195,Pizzeria
1848,13th & Montgomery,Saxby’s Coffee at Alter Hall,39.98012924194336,-75.15599822998047,"1801 Liacouras Walk, Philadelphia, PA 19122",66,Coffee Shop
1849,13th & Montgomery,Jazzman's Cafe,39.98037,-75.15607,"1810 N 13th St (at Alter Hall), Philadelphia, PA 19122",80,Café
1850,8th & Brown,Federal Donuts,39.96419631618255,-75.14935941662657,"701 N 7th St (at Fairmount Ave), Philadelphia, PA 19123",274,Donut Shop
1851,8th & Brown,Pura Vida,39.9636270884807,-75.1476483742907,"527 Fairmount Ave, Philadelphia, PA 19123",413,Latin American Restaurant
1852,8th & Brown,Larry's Steaks,39.97024245215536,-75.1517790555954,"920 W Girard Ave, Philadelphia, PA 19123",439,Sandwich Spot
1853,8th & Brown,Tiffin,39.970424014721544,-75.14873063681557,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",492,Indian Restaurant
1854,8th & Brown,St. Paul's Community Center,39.96389637328139,-75.15471922228015,"1018 Wallace St, Philadelphia, PA 19123",419,Recreation Center
1855,8th & Brown,The Gun Range,39.962163188639394,-75.15387765982308,"540 N Percy St (at Spring Garden St), Philadelphia, PA 19123",526,Gun Range
1856,8th & Brown,Cafe La Maude,39.96421025040534,-75.14441952790673,"816 N 4th St (at Reno St), Philadelphia, PA 19123",606,Café
1857,8th & Brown,Triple Bottom Brewing,39.962072608022595,-75.15344180095539,"915 Spring Garden St (N Percy), Philadelphia, PA 19123",518,Brewery
1858,8th & Brown,Edgar Allan Poe National Historic Site,39.96203660819035,-75.14978483311826,"532 N 7th St (btwn Green & Spring Garden), Philadelphia, PA 19123",488,Historic and Protected Site
1859,8th & Brown,Honey's Sit 'n Eat,39.96385375077135,-75.14441370766173,"800 N 4th St (at Brown St), Philadelphia, PA 19123",623,Breakfast Spot
1860,JFK Blvd at Schuylkill Yards,Ricky's Cafe,39.95580525601903,-75.1877470602799,"3161 Market St (at N. 32nd St.), Philadelphia, PA 19104",116,Food Truck
1861,JFK Blvd at Schuylkill Yards,Drexel Lunch Truck Alley,39.9545581813939,-75.18646008467671,"3100-3199 Ludlow St., Philadelphia, PA 19104",181,Food Truck
1862,JFK Blvd at Schuylkill Yards,New York Gyro,39.95532974652334,-75.18900657200984,"38th St (at Walnut St), Philadelphia, PA 19104",236,Food Truck
1863,JFK Blvd at Schuylkill Yards,"Spot Gourmet Burgers, Steaks, & Pork",39.95742162157192,-75.18884030221339,"Arch St. (At N 33rd St.), Philadelphia, PA 19104",243,Burger Joint
1864,JFK Blvd at Schuylkill Yards,Shake Shack,39.95393137762188,-75.18851020927544,"3200 Chestnut St (at 33rd St), Philadelphia, PA 19104",305,Burger Joint
1865,JFK Blvd at Schuylkill Yards,Kung Fu Tea,39.956076859076184,-75.18763553607548,"3175 John F Kennedy Blvd, Philadelphia, PA 19104",100,Bubble Tea Shop
1866,JFK Blvd at Schuylkill Yards,Happy Sunshine Food Truck,39.957557285286256,-75.18949414008765,"33rd St (at Arch St), Philadelphia, PA 19104",299,Food Truck
1867,JFK Blvd at Schuylkill Yards,Happy Star,39.957793729697066,-75.18911022263813,"3200 Market St (Market Street), Philadelphia, PA 19104",286,Food Truck
1868,JFK Blvd at Schuylkill Yards,Pete's Little Lunch Box,39.9560700855754,-75.18922629021532,"N 33rd St. (at Lancaster Walk), Philadelphia, PA 19104",235,Food Truck
1869,JFK Blvd at Schuylkill Yards,Wawa,39.9553359586783,-75.19025410364056,"3300 Market St, Philadelphia, PA 19104",336,Convenience Store
1870,32nd & Allegheny,32nd Street Pub,40.00507847042185,-75.18192514790286,"3200 W Allegheny Ave, Philadelphia, PA 19132",53,Bar
1871,32nd & Allegheny,Share Food Program,40.006195053814075,-75.17786411466395,"2901 W Hunting Park Ave, Philadelphia, PA 19129",317,Grocery Store
1872,32nd & Allegheny,Mimmo's Pizza,40.00465823784325,-75.17888469906352,"3000 W Allegheny Ave (at Henry Ave), Philadelphia, PA 19132",230,Pizzeria
1873,32nd & Allegheny,St James School,40.004046400838384,-75.18233231840148,"3217 West Clearview St. (32nd Street), Philadelphia, PA 19132",165,Education
1874,32nd & Allegheny,The Piccadilly,40.00462269713497,-75.17840887867807,"Philadelphia, PA 19131",270,Bar
1875,32nd & Allegheny,Restaurant Depot,40.00999686398999,-75.17774565893535,"2950 Roberts Ave (Fox St), Philadelphia, PA 19129",602,Kitchen Supply Store
1876,32nd & Allegheny,Mercy Vocational High School,40.00514689719698,-75.17728021578127,"29th and Allegheny, Philadelphia, PA 19129",354,High School
1877,32nd & Allegheny,Sherman Mills Dog Park,40.00788371238311,-75.18420885697452,"3502 Scotts Ln, Pennsylvania",366,Dog Park
1878,32nd & Allegheny,Estevez Grocery,40.00456457989162,-75.17711368325766,"29th & Allegheny, Philadelphia, PA 19132",378,Deli
1879,32nd & Allegheny,Dunkin',40.00782912894198,-75.1742666089321,"2749West Hunting Park Avenue,  Ste 130, Philadelphia, PA 19129",668,Donut Shop
1880,21st & Washington,Dock Street Brewery South,39.93926768506404,-75.17967499630007,"2118 Washington Ave (at S 22nd St), Philadelphia, PA 19146",124,Brewery
1881,21st & Washington,Los Camaradas,39.94081601901921,-75.17973144125848,"918 S 22nd St (at Carpenter St), Philadelphia, PA 19146",232,Mexican Restaurant
1882,21st & Washington,Philadelphia Animal Specialty & Emergency,39.939064,-75.178635,"2100 Washington Ave (21st St), Philadelphia, PA 19146",33,Veterinarian
1883,21st & Washington,OCF Coffee House 2,39.93744816669761,-75.17689290886075,"2001 Federal St, Philadelphia, PA 19146",212,Coffee Shop
1884,21st & Washington,The Sidecar Bar & Grille,39.94172583254961,-75.17939674133275,"2201 Christian St (at 22nd St), Philadelphia, PA 19146",312,Bar
1885,21st & Washington,Julian Abele Park,39.94078376146851,-75.1791704885509,"913 S. 22nd St. (Montrose), Philadelphia, PA 19146",207,Park
1886,21st & Washington,Ultimo Coffee,39.94252536801373,-75.17905780552434,"2149 Catharine St (22nd St), Philadelphia, PA 19146",391,Coffee Shop
1887,21st & Washington,Madira Bar and Grill,39.935919042089644,-75.17915905287052,"1252 S 21st St, Philadelphia, PA 19146",357,Indian Restaurant
1888,21st & Washington,Beer Town,39.93711196380289,-75.17730121234794,"1206 Point Breeze Ave, Philadelphia, PA 19146",230,Liquor Store
1889,21st & Washington,Springfield Beer Distributor,39.9394248791417,-75.18024775752608,"2206 Washington Ave, Philadelphia, PA 19146",175,Beer Store
1890,22nd & Cecil B. Moore,Grocery Outlet,39.98125592800655,-75.17097083909749,"2077 Ridge Ave, Philadelphia, PA 19121",135,Grocery Store
1891,22nd & Cecil B. Moore,Bella's Breakfast & Lunch,39.97960652484411,-75.1707361085872,"2159 Ridge St., Philadelphia, PA 19121",49,Southern Food Restaurant
1892,22nd & Cecil B. Moore,22nd & Berks,39.98045061472809,-75.17052981617363,"Philadelphia, PA 19121",54,Unknown
1893,22nd & Cecil B. Moore,Martin Luther King Recreation Center,39.980583243221744,-75.17036840325272,"2101 Cecil B Moore Ave, Philadelphia, PA 19121",74,Playground
1894,22nd & Cecil B. Moore,MLKing Rec. Center,39.980583243221744,-75.17036840325272,"Philadelphia, PA 19121",74,Art Gallery
1895,22nd & Cecil B. Moore,Ski and boarding,39.97988785087737,-75.171786752364,Pennsylvania,79,Ski Lodge
1896,22nd & Cecil B. Moore,Cecil B Moore Library,39.980466674601466,-75.17345885104783,"2320 Cecil B Moore Ave, Philadelphia, PA 19121",224,Library
1897,22nd & Cecil B. Moore,Emanuel Institutional Baptist Church,39.98125592800655,-75.17097083909749,"1730 N 22nd St, Philadelphia, PA 19121",135,Church
1898,22nd & Cecil B. Moore,Mom's Kitchen Table,39.98112646945824,-75.17298482367211,"2319 Ridge Ave, Philadelphia, PA 19121",216,Restaurant
1899,22nd & Cecil B. Moore,Miller Memorial Baptist Church,39.97807677484853,-75.17158466450552,"1518 N 22nd St, Philadelphia, PA 19121",226,Church
1900,4th & Oregon,Whitman Plaza,39.91443774692056,-75.15629704921679,"330 W Oregon Ave (btwn 4th & 5th St), Philadelphia, PA 19148",178,Shopping Plaza
1901,4th & Oregon,ShopRite of Whitman Plaza,39.91377258,-75.15480042,"330 Oregon Ave., Philadelphia, PA 19148",193,Grocery Store
1902,4th & Oregon,Pho Ha Saigon,39.91324294009004,-75.1538087121806,"575 Adams Ave Ste 1, Philadelphia, PA 19120",264,Vietnamese Restaurant
1903,4th & Oregon,Oregon Diner,39.914208642312246,-75.15286491575401,"302 W Oregon Ave (at S. 3rd St.), Philadelphia, PA 19148",215,Diner
1904,4th & Oregon,Mr Wings,39.91452502987056,-75.15681820188475,"500 W Oregon Ave, Philadelphia, PA 19148",208,Wings Joint
1905,4th & Oregon,Dunkin',39.914451661142,-75.1562631203766,"330 W. Oregon Ave, Whitman Plaza (Whitman Plaza), Philadelphia, PA 19148",175,Donut Shop
1906,4th & Oregon,GameStop,39.9129929830032,-75.15508886164427,"330 W Oregon Ave, Philadelphia, PA 19148",281,Video Games Store
1907,4th & Oregon,Murphy Recreation Center,39.915620169295686,-75.1532787681616,"300 W Shunk St (Oregon Ave.), Philadelphia, PA 19148",125,Playground
1908,4th & Oregon,Royal Buffet & Grill,39.914284,-75.154414,"324 Oregon Avenue, Philadelphia, PA 19148",139,Buffet
1909,4th & Oregon,GNC,39.91340843717733,-75.15490049134624,"330 W Oregon Ave, Philadelphia, PA 19148",233,Supplement Store
1910,36th & Filbert,Schmear It,39.956676771418834,-75.19438307587271,"3601 Market St, Philadelphia, PA 19104",71,Bagel Shop
1911,36th & Filbert,Community Education Center,39.95770533393196,-75.192643172679,"3500 Lancaster Ave (at 35th St), Philadelphia, PA 19104",119,Recreation Center
1912,36th & Filbert,Dunkin',39.956570078954115,-75.19437618989517,"3601 Market St, Philadelphia, PA 19104",80,Donut Shop
1913,36th & Filbert,Ed's Buffalo Wings & Pizza,39.95813879976856,-75.19309700756295,"3513 Lancaster Ave (36th & Market), Philadelphia, PA 19104",124,Pizzeria
1914,36th & Filbert,Savas Brick Oven Pizza,39.95816477449976,-75.19285437290878,"3505 Lancaster Ave, Philadelphia, PA 19104",139,Bar
1915,36th & Filbert,Jimmy John's,39.95667351728196,-75.19446887777532,"3601 Market St Ste 5, Philadelphia, PA 19104",76,Sandwich Spot
1916,36th & Filbert,Redcap's Corner,39.95904031374335,-75.19410554433684,"3617 Lancaster Ave (37th street), Philadelphia, PA 19104",206,Toy Store
1917,36th & Filbert,SUBWAY,39.95640364974162,-75.19420406067788,"3535 Market St (at 36th St), Philadelphia, PA 19104",91,Sandwich Spot
1918,36th & Filbert,Old Nelson Food Company,39.957469498302636,-75.19181083519595,"3406 Lancaster Avenue, Philadelphia, PA 19104",178,Sandwich Spot
1919,36th & Filbert,Han Dynasty University City,39.95658634457237,-75.19707468846718,"3711 Market St, Philadelphia, PA 19104",280,Szechuan Restaurant
1920,"Girard Station, MFL",Sancho Pistola's,39.968855,-75.135199,"19 W Girard Ave (at Leopard St), Philadelphia, PA 19123",46,Mexican Restaurant
1921,"Girard Station, MFL",Weckerly's,39.96883388374683,-75.13471759507286,"9 W Girard Ave, Philadelphia, PA 19123",73,Ice Cream Parlor
1922,"Girard Station, MFL",Kosta's,39.96880389088569,-75.13493660588752,"15 W Girard Ave, Philadelphia, PA 19123",56,Greek Restaurant
1923,"Girard Station, MFL",R&D,39.968991,-75.134605,"1206 Frankford Ave, Philadelphia, PA 19125",91,Cocktail Bar
1924,"Girard Station, MFL",Fette Sau,39.9692358,-75.134788,"1208 Frankford Ave (at Girard Ave.), Philadelphia, PA 19125",100,BBQ Joint
1925,"Girard Station, MFL",Johnny Brenda's,39.96899061147213,-75.13425008138374,"1201 Frankford Ave (at Girard Ave), Philadelphia, PA 19125",117,Bar
1926,"Girard Station, MFL",Joe's Steaks + Soda Shop,39.96897208791225,-75.13454586267471,"1 W Girard Ave (at Frankford Ave), Philadelphia, PA 19123",94,Sandwich Spot
1927,"Girard Station, MFL",Frankford Hall,39.96941148084116,-75.13455947752107,"1210 Frankford Ave (btwn W Girard Ave & Thompson St), Philadelphia, PA 19125",127,Beer Garden
1928,"Girard Station, MFL",Barcade,39.96755264839301,-75.13459302918925,"1114 Frankford Ave (W Girard Ave & W Widley St), Philadelphia, PA 19125",127,Bar
1929,"Girard Station, MFL",Saint Lazarus Bar,39.968792,-75.13639,"102 W Girard Ave (Front Street), Philadelphia, PA 19123",86,Bar
1930,31st & Girard,ALDI,39.97605385288451,-75.18690028043288,"3101 W Girard Ave (31st St), Philadelphia, PA 19130",94,Grocery Store
1931,31st & Girard,iMunch Cafe,39.97585990634777,-75.18637151525799,"1233 N 31st St, Philadelphia, PA 19121",76,Café
1932,31st & Girard,SpOt Gourmet Burgers,39.97466392818747,-75.18263766015941,"2821 W Girard Ave (28th), Philadelphia, PA 19130",350,Burger Joint
1933,31st & Girard,Rybrew,39.97437923579758,-75.1825098320958,"2816 W Girard Ave (btwn 28th & 29th St), Philadelphia, PA 19130",368,Sandwich Spot
1934,31st & Girard,The Monkey & The Elephant,39.974650944424695,-75.18298099951868,"2831 W Girard Ave (28th St), Philadelphia, PA 19130",322,Café
1935,31st & Girard,Lemon Hill Park,39.9716216348043,-75.18700151435877,"Sedgeley and Lemon Hill Drives (East Fairmount Park), Philadelphia, PA 19130",400,Park
1936,31st & Girard,Ellen Phillips Samuel Memorial Sculpture Garden,39.97341436146806,-75.19068318652776,"at Kelly Dr along Schuylkill River (south of Girard Avenue Bridge), Philadelphia, PA 19130",394,Sculpture Garden
1937,31st & Girard,Rock Garden,39.97672966388852,-75.18741706022077,"Philadelphia, PA 19130",178,Garden
1938,31st & Girard,Promontory Rock,39.976726414470406,-75.18750289869841,"Kelly Dr, Philadelphia, PA, Philadelphia, PA 19121",181,Hiking Trail
1939,31st & Girard,Green Eggs Cafe,39.974146568249,-75.18217418068042,"2800 W Girard Ave (28’th Street), Philadelphia, PA 19130",402,Restaurant
1940,"Independence Mall, NPS",Washington Square,39.94713786810694,-75.15229940414429,"210 W Washington Sq (btwn Locust & Walnut St), Philadelphia, PA 19106",466,Park
1941,"Independence Mall, NPS",The Center For Growth / Therapy in Philadelphia,39.946498842309815,-75.15094554216923,"233 S 6th St Ste C33, Philadelphia, PA 19106",486,Mental Health Clinic
1942,"Independence Mall, NPS",Talula's Garden,39.94714094280398,-75.15347877070249,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",525,New American Restaurant
1943,"Independence Mall, NPS",Di Bruno Bros,39.94914816317275,-75.15558693716994,"834 Chestnut St (9th & Sansom Sts.), Philadelphia, PA 19107",549,Gourmet Store
